OCCUPANCY,WINDOW,CO2,RH,Tin,MONTH_NUM,CO2_x_OCCUPANCY,CO2_x_WINDOW,WINDOW_x_OCCUPANCY,Temp_x_RH
0,0,607.32,31.09,25.37,2,0.0,0.0,0,788.7533000000001
0,0,610.53,50.54,23.26,10,0.0,0.0,0,1175.5604
1,0,930.45,41.99,26.29,10,930.45,0.0,0,1103.9171
1,0,1620.0,44.7,27.94,10,1620.0,0.0,0,1248.918
0,0,456.13,38.97,23.51,11,0.0,0.0,0,916.1847
0,0,341.57,29.34,27.23,2,0.0,0.0,0,798.9282000000001
1,1,863.42,49.31,27.0,9,863.42,863.42,1,1331.37
0,0,698.75,35.39,24.94,4,0.0,0.0,0,882.6266
0,0,505.0,21.6,26.46,3,0.0,0.0,0,571.5360000000001
0,0,664.9,38.2,25.86,11,0.0,0.0,0,987.852
1,0,748.88,35.5,26.2,11,748.88,0.0,0,930.1
1,0,1086.97,41.24,26.37,5,1086.97,0.0,0,1087.4988
0,0,514.82,25.27,26.51,2,0.0,0.0,0,669.9077
1,0,1063.18,39.79,28.52,10,1063.18,0.0,0,1134.8108
1,0,486.62,33.39,23.9,2,486.62,0.0,0,798.021
0,0,516.1,26.32,29.22,4,0.0,0.0,0,769.0704
0,0,696.63,38.15,25.35,5,0.0,0.0,0,967.1025
0,0,698.8,31.28,22.86,4,0.0,0.0,0,715.0608
0,0,528.7,30.73,24.81,2,0.0,0.0,0,762.4113
0,0,595.2,47.21,23.49,1,0.0,0.0,0,1108.9629
1,0,1186.95,41.13,28.43,10,1186.95,0.0,0,1169.3259
0,0,1128.52,33.01,27.99,1,0.0,0.0,0,923.9498999999998
0,0,543.75,30.83,24.83,2,0.0,0.0,0,765.5088999999999
1,0,1142.93,32.69,27.67,1,1142.93,0.0,0,904.5323
1,0,1642.08,43.04,27.35,11,1642.08,0.0,0,1177.144
0,0,650.6,27.39,26.29,3,0.0,0.0,0,720.0831
1,0,1253.2,33.51,28.03,1,1253.2,0.0,0,939.2853
1,0,753.77,29.86,25.9,2,753.77,0.0,0,773.3739999999999
0,0,646.33,38.03,25.56,11,0.0,0.0,0,972.0468
0,0,380.45,44.68,26.66,5,0.0,0.0,0,1191.1688
1,0,474.0,24.38,26.74,2,474.0,0.0,0,651.9211999999999
1,0,1407.02,49.42,24.61,11,1407.02,0.0,0,1216.2262
0,0,445.85,21.38,27.03,3,0.0,0.0,0,577.9014
0,1,555.73,57.23,24.94,8,0.0,555.73,0,1427.3162
0,0,749.32,40.07,25.02,11,0.0,0.0,0,1002.5514
0,0,370.45,31.34,24.52,1,0.0,0.0,0,768.4567999999999
0,0,1065.17,46.72,22.78,11,0.0,0.0,0,1064.2816
0,0,928.75,39.8,24.47,11,0.0,0.0,0,973.9059999999998
1,0,795.62,54.51,26.93,9,795.62,0.0,0,1467.9543
1,0,617.47,36.43,25.73,11,617.47,0.0,0,937.3439
0,0,549.52,44.92,23.24,1,0.0,0.0,0,1043.9408
1,0,1427.2,49.15,24.89,11,1427.2,0.0,0,1223.3435
0,0,566.67,31.98,21.23,4,0.0,0.0,0,678.9354000000001
0,0,1031.88,52.23,25.36,9,0.0,0.0,0,1324.5528
0,0,977.47,32.97,25.6,1,0.0,0.0,0,844.032
0,0,1079.68,34.07,22.64,4,0.0,0.0,0,771.3448000000001
0,0,976.87,27.34,26.73,3,0.0,0.0,0,730.7982
0,0,1131.9,32.94,25.91,2,0.0,0.0,0,853.4753999999999
1,0,795.62,45.8,28.85,5,795.62,0.0,0,1321.33
0,0,538.28,44.29,21.95,11,0.0,0.0,0,972.1655
0,0,538.82,24.74,27.12,2,0.0,0.0,0,670.9488
0,0,361.55,28.16,26.02,3,0.0,0.0,0,732.7232
1,0,1473.6,39.71,26.83,11,1473.6,0.0,0,1065.4193
0,0,689.4,40.36,25.12,11,0.0,0.0,0,1013.8432
0,0,2034.4,41.88,26.85,11,0.0,0.0,0,1124.478
0,0,612.1,31.16,26.83,2,0.0,0.0,0,836.0228
0,0,600.22,35.54,23.88,2,0.0,0.0,0,848.6952
0,0,688.17,38.54,24.09,11,0.0,0.0,0,928.4286
1,0,492.22,22.65,28.69,3,492.22,0.0,0,649.8285
0,0,812.88,26.79,27.13,3,0.0,0.0,0,726.8127
0,0,571.67,37.3,25.92,11,0.0,0.0,0,966.816
1,0,657.67,22.03,27.88,3,657.67,0.0,0,614.1964
0,0,1031.12,43.06,25.83,10,0.0,0.0,0,1112.2398
1,0,1220.82,38.42,26.95,11,1220.82,0.0,0,1035.419
0,0,357.55,44.3,27.62,5,0.0,0.0,0,1223.566
0,0,352.12,42.28,24.66,10,0.0,0.0,0,1042.6248
1,0,1974.05,42.99,27.69,11,1974.05,0.0,0,1190.3931
0,0,449.92,43.54,25.01,5,0.0,0.0,0,1088.9354
1,0,1166.25,38.62,26.9,11,1166.25,0.0,0,1038.878
0,0,604.3,40.21,25.3,10,0.0,0.0,0,1017.313
0,0,1014.67,38.69,24.72,11,0.0,0.0,0,956.4168
0,0,1278.62,40.81,26.18,11,0.0,0.0,0,1068.4058
0,0,921.43,31.4,26.59,2,0.0,0.0,0,834.9259999999999
0,0,719.3,32.17,25.56,1,0.0,0.0,0,822.2652
0,0,627.0,25.25,27.09,3,0.0,0.0,0,684.0225
0,0,694.93,31.76,25.77,1,0.0,0.0,0,818.4552
0,0,551.65,35.51,24.73,5,0.0,0.0,0,878.1623
0,0,1050.45,41.41,25.5,5,0.0,0.0,0,1055.955
0,0,716.23,28.16,27.11,3,0.0,0.0,0,763.4176
1,0,928.77,40.44,26.53,11,928.77,0.0,0,1072.8732
0,0,564.62,38.77,23.18,1,0.0,0.0,0,898.6886000000001
0,0,760.3,39.7,25.66,11,0.0,0.0,0,1018.702
1,0,1129.7,43.23,26.07,10,1129.7,0.0,0,1127.0060999999998
1,0,905.88,27.16,27.51,3,905.88,0.0,0,747.1716
0,0,362.3,27.92,26.83,2,0.0,0.0,0,749.0936
0,0,360.98,29.42,26.2,2,0.0,0.0,0,770.804
0,0,786.32,32.56,25.42,1,0.0,0.0,0,827.6752000000001
0,1,601.28,53.69,27.54,8,0.0,601.28,0,1478.6226
1,1,335.52,40.91,18.82,2,335.52,335.52,1,769.9262
0,0,627.05,26.82,27.02,3,0.0,0.0,0,724.6764
0,0,400.4,34.04,25.03,4,0.0,0.0,0,852.0212
0,0,334.07,30.15,26.16,2,0.0,0.0,0,788.7239999999999
0,0,416.87,31.76,24.51,1,0.0,0.0,0,778.4376000000001
0,0,754.77,38.16,24.32,5,0.0,0.0,0,928.0512
1,0,817.13,47.17,28.5,10,817.13,0.0,0,1344.345
1,0,966.18,32.79,22.52,4,966.18,0.0,0,738.4308
1,0,769.93,38.1,23.11,1,769.93,0.0,0,880.491
0,0,433.03,25.59,26.51,3,0.0,0.0,0,678.3909
1,0,795.87,37.18,26.31,11,795.87,0.0,0,978.2058
0,0,1106.45,38.86,24.96,11,0.0,0.0,0,969.9456
0,0,761.67,38.87,25.0,5,0.0,0.0,0,971.75
1,0,1224.12,29.6,27.67,3,1224.12,0.0,0,819.032
0,0,546.13,44.35,21.93,11,0.0,0.0,0,972.5955
0,0,881.1,31.68,26.94,1,0.0,0.0,0,853.4592
0,0,852.83,31.01,26.7,1,0.0,0.0,0,827.967
0,0,697.4,27.17,26.7,3,0.0,0.0,0,725.4390000000001
0,0,657.08,46.52,27.49,6,0.0,0.0,0,1278.8348
0,0,367.03,29.63,26.39,2,0.0,0.0,0,781.9357
0,0,642.0,41.19,25.21,10,0.0,0.0,0,1038.3999
0,0,603.82,40.16,25.42,10,0.0,0.0,0,1020.8672
0,0,503.1,27.33,28.15,4,0.0,0.0,0,769.3394999999999
0,0,800.72,27.73,26.22,3,0.0,0.0,0,727.0806
1,0,1305.83,42.02,26.58,5,1305.83,0.0,0,1116.8916
1,0,854.02,32.39,26.77,1,854.02,0.0,0,867.0803
0,0,543.42,32.83,21.17,4,0.0,0.0,0,695.0111
0,0,603.37,22.18,26.77,3,0.0,0.0,0,593.7586
1,0,1697.95,41.08,25.59,11,1697.95,0.0,0,1051.2372
0,0,709.92,39.3,23.13,1,0.0,0.0,0,909.009
1,1,1041.05,27.82,28.25,3,1041.05,1041.05,1,785.915
0,0,875.58,47.54,28.03,5,0.0,0.0,0,1332.5462
0,0,858.52,27.7,27.38,3,0.0,0.0,0,758.4259999999999
0,0,695.63,35.95,23.79,2,0.0,0.0,0,855.2505
0,0,390.67,34.11,24.75,4,0.0,0.0,0,844.2225
0,0,761.73,39.48,26.01,11,0.0,0.0,0,1026.8748
0,0,376.08,31.44,24.6,1,0.0,0.0,0,773.4240000000001
0,0,967.95,31.85,27.63,1,0.0,0.0,0,880.0155
0,0,1021.62,38.42,26.24,5,0.0,0.0,0,1008.1408
1,1,870.63,49.54,27.01,9,870.63,870.63,1,1338.0754
0,0,848.65,32.53,25.92,1,0.0,0.0,0,843.1776000000001
1,0,1206.88,44.24,27.23,5,1206.88,0.0,0,1204.6552
0,0,412.63,31.75,24.51,1,0.0,0.0,0,778.1925
1,0,461.1,27.2,26.33,3,461.1,0.0,0,716.1759999999999
1,0,708.67,38.09,25.85,11,708.67,0.0,0,984.6265000000002
1,0,967.75,46.48,22.23,11,967.75,0.0,0,1033.2504
0,0,910.95,31.32,26.52,2,0.0,0.0,0,830.6064
0,0,351.55,27.96,26.19,3,0.0,0.0,0,732.2724000000001
0,0,662.72,38.26,24.01,5,0.0,0.0,0,918.6226
0,0,552.55,44.64,23.78,11,0.0,0.0,0,1061.5392000000002
0,0,595.93,50.29,23.01,10,0.0,0.0,0,1157.1729
0,0,709.67,38.5,26.6,11,0.0,0.0,0,1024.1
1,0,747.37,31.77,27.3,4,747.37,0.0,0,867.321
0,0,826.3,42.72,25.2,10,0.0,0.0,0,1076.544
0,0,1087.43,41.85,26.15,5,0.0,0.0,0,1094.3775
0,0,418.47,33.97,23.77,11,0.0,0.0,0,807.4669
0,0,628.03,36.66,23.2,12,0.0,0.0,0,850.512
0,0,545.37,30.89,24.83,2,0.0,0.0,0,766.9987
1,1,399.12,34.69,18.35,1,399.12,399.12,1,636.5615
0,0,1242.13,39.77,25.92,11,0.0,0.0,0,1030.8384
0,0,552.55,35.49,24.75,5,0.0,0.0,0,878.3775
0,0,1246.68,43.93,27.47,5,0.0,0.0,0,1206.7571
1,0,876.98,26.12,28.19,2,876.98,0.0,0,736.3228
0,0,691.42,31.77,26.88,1,0.0,0.0,0,853.9775999999999
0,0,1427.2,41.49,25.62,11,0.0,0.0,0,1062.9738
0,0,502.07,22.17,27.17,3,0.0,0.0,0,602.3589000000001
0,0,992.03,39.14,25.28,11,0.0,0.0,0,989.4592
0,0,698.47,36.53,24.64,2,0.0,0.0,0,900.0992
1,0,663.2,39.07,26.23,11,663.2,0.0,0,1024.8061
1,0,849.27,38.18,23.42,1,849.27,0.0,0,894.1756
1,1,860.72,30.85,26.4,1,860.72,860.72,1,814.4399999999999
1,0,706.2,51.79,25.46,9,706.2,0.0,0,1318.5734
0,0,833.52,31.7,26.48,1,0.0,0.0,0,839.4159999999999
0,0,448.53,32.63,24.49,1,0.0,0.0,0,799.1087
0,0,774.22,42.16,24.82,10,0.0,0.0,0,1046.4112
1,0,771.15,34.45,27.25,2,771.15,0.0,0,938.7625
0,0,903.78,38.29,21.74,3,0.0,0.0,0,832.4245999999999
0,0,1786.37,42.15,27.32,11,0.0,0.0,0,1151.538
0,0,698.52,31.77,25.77,1,0.0,0.0,0,818.7129
1,0,1399.38,42.16,27.23,10,1399.38,0.0,0,1148.0168
1,0,1405.55,43.3,27.24,10,1405.55,0.0,0,1179.492
0,0,1513.35,42.32,27.57,5,0.0,0.0,0,1166.7624
1,0,892.53,32.51,26.59,1,892.53,0.0,0,864.4408999999999
0,0,1171.47,39.74,25.35,11,0.0,0.0,0,1007.409
0,0,1145.88,32.85,26.73,1,0.0,0.0,0,878.0805
1,0,1087.88,38.72,25.88,11,1087.88,0.0,0,1002.0736
0,0,1027.72,41.93,27.7,10,0.0,0.0,0,1161.461
0,0,375.73,44.71,26.48,5,0.0,0.0,0,1183.9208
0,0,1261.23,36.33,25.85,11,0.0,0.0,0,939.1305
0,0,363.05,26.87,26.33,3,0.0,0.0,0,707.4870999999999
0,0,1120.67,33.5,27.89,1,0.0,0.0,0,934.315
0,0,358.55,44.14,27.74,5,0.0,0.0,0,1224.4436
1,0,1077.53,43.21,26.6,10,1077.53,0.0,0,1149.3860000000002
0,0,562.1,37.22,25.85,11,0.0,0.0,0,962.137
0,0,456.47,21.6,26.77,3,0.0,0.0,0,578.2320000000001
0,0,424.95,39.54,25.31,11,0.0,0.0,0,1000.7574
0,0,722.8,32.41,25.54,2,0.0,0.0,0,827.7513999999999
1,0,602.37,28.02,26.93,2,602.37,0.0,0,754.5785999999999
1,0,1975.58,41.98,27.49,11,1975.58,0.0,0,1154.0302
0,0,501.52,40.56,25.48,10,0.0,0.0,0,1033.4688
1,0,877.7,32.05,27.55,4,877.7,0.0,0,882.9775
0,1,549.03,56.11,25.27,8,0.0,549.03,0,1417.8997
1,0,628.45,37.3,27.42,10,628.45,0.0,0,1022.766
0,0,977.73,32.56,27.12,1,0.0,0.0,0,883.0272000000001
0,0,670.3,29.46,25.97,3,0.0,0.0,0,765.0762
0,0,410.08,31.83,24.43,1,0.0,0.0,0,777.6069
1,0,667.15,26.52,27.18,3,667.15,0.0,0,720.8136
0,0,389.92,40.24,24.01,11,0.0,0.0,0,966.1624000000002
0,0,359.3,28.17,25.98,3,0.0,0.0,0,731.8566000000001
0,0,994.87,35.66,26.48,4,0.0,0.0,0,944.2768
0,0,400.3,33.77,25.29,4,0.0,0.0,0,854.0433
0,0,591.97,38.89,23.23,1,0.0,0.0,0,903.4147
1,0,1217.52,28.95,27.49,3,1217.52,0.0,0,795.8354999999999
0,0,353.6,31.13,26.37,4,0.0,0.0,0,820.8981
0,0,1173.88,39.33,25.45,11,0.0,0.0,0,1000.9485
0,0,1046.68,33.05,25.74,1,0.0,0.0,0,850.7069999999999
1,0,1507.15,39.36,26.8,11,1507.15,0.0,0,1054.848
1,0,720.82,36.31,26.57,11,720.82,0.0,0,964.7567
0,0,1177.77,43.77,26.98,10,0.0,0.0,0,1180.9146
0,0,856.08,42.73,25.73,10,0.0,0.0,0,1099.4429
0,0,363.03,27.07,26.31,3,0.0,0.0,0,712.2117
0,0,574.3,36.71,23.0,1,0.0,0.0,0,844.33
0,0,362.9,26.76,26.55,3,0.0,0.0,0,710.4780000000001
0,0,1212.67,43.04,26.27,10,0.0,0.0,0,1130.6608
0,0,530.12,53.27,26.78,8,0.0,0.0,0,1426.5706000000002
0,0,885.5,27.8,27.48,3,0.0,0.0,0,763.9440000000001
1,0,802.52,38.24,25.52,11,802.52,0.0,0,975.8848
0,0,441.88,21.38,27.11,3,0.0,0.0,0,579.6118
0,0,1081.42,38.28,26.17,5,0.0,0.0,0,1001.7876
0,0,992.35,38.15,22.24,3,0.0,0.0,0,848.4559999999999
0,0,840.3,38.91,26.89,11,0.0,0.0,0,1046.2899
0,1,546.78,56.49,25.14,8,0.0,546.78,0,1420.1586
0,0,373.42,44.69,26.57,5,0.0,0.0,0,1187.4133
0,0,1760.02,42.16,27.16,11,0.0,0.0,0,1145.0656
0,0,350.17,29.93,26.45,2,0.0,0.0,0,791.6485
1,1,868.55,49.32,27.01,9,868.55,868.55,1,1332.1332
1,1,364.42,24.91,24.92,2,364.42,364.42,1,620.7572
0,0,1260.9,41.8,26.66,5,0.0,0.0,0,1114.388
1,0,1100.92,35.8,26.36,11,1100.92,0.0,0,943.688
0,0,553.77,37.4,22.45,1,0.0,0.0,0,839.63
0,1,523.57,52.53,27.77,8,0.0,523.57,0,1458.7581
0,0,924.05,38.96,25.22,11,0.0,0.0,0,982.5712
1,0,848.45,49.04,22.42,11,848.45,0.0,0,1099.4768
1,0,995.7,46.79,24.42,11,995.7,0.0,0,1142.6118
0,0,767.83,39.53,26.3,10,0.0,0.0,0,1039.639
0,0,757.15,41.81,25.43,10,0.0,0.0,0,1063.2283
1,0,626.87,41.33,25.39,10,626.87,0.0,0,1049.3687
0,0,951.98,31.4,26.75,2,0.0,0.0,0,839.9499999999999
0,0,893.55,31.68,27.03,1,0.0,0.0,0,856.3104000000001
0,0,355.82,26.98,26.3,3,0.0,0.0,0,709.5740000000001
0,0,642.23,37.86,23.98,5,0.0,0.0,0,907.8828
0,0,1157.85,43.9,27.16,5,0.0,0.0,0,1192.324
0,0,997.9,27.61,26.33,3,0.0,0.0,0,726.9712999999999
1,0,794.95,38.78,23.42,12,794.95,0.0,0,908.2276
1,0,817.55,39.98,26.48,11,817.55,0.0,0,1058.6704
0,1,530.83,53.67,27.76,8,0.0,530.83,0,1489.8792
1,0,745.93,37.99,24.77,11,745.93,0.0,0,941.0123
0,0,677.25,27.45,26.42,3,0.0,0.0,0,725.229
0,0,1003.45,27.58,27.9,2,0.0,0.0,0,769.4819999999999
0,0,933.7,28.3,25.61,3,0.0,0.0,0,724.763
0,0,608.43,40.13,21.64,12,0.0,0.0,0,868.4132000000001
1,0,705.52,29.79,25.79,2,705.52,0.0,0,768.2841
0,0,801.85,51.86,25.16,9,0.0,0.0,0,1304.7976
0,0,529.98,21.71,26.55,3,0.0,0.0,0,576.4005000000001
1,0,697.47,35.23,25.88,4,697.47,0.0,0,911.7524
0,0,763.13,42.02,26.11,10,0.0,0.0,0,1097.1422
1,0,1793.07,40.41,26.5,11,1793.07,0.0,0,1070.865
1,0,829.47,33.65,26.79,2,829.47,0.0,0,901.4835
1,1,774.05,27.17,27.77,2,774.05,774.05,1,754.5109
1,0,710.55,39.0,24.21,5,710.55,0.0,0,944.19
1,0,1292.92,43.82,27.48,10,1292.92,0.0,0,1204.1736
0,0,1171.32,33.15,26.93,1,0.0,0.0,0,892.7294999999999
0,0,423.52,28.09,26.7,4,0.0,0.0,0,750.0029999999999
0,0,779.7,21.95,27.83,3,0.0,0.0,0,610.8684999999999
0,0,651.9,37.99,21.33,3,0.0,0.0,0,810.3267
0,0,675.27,31.75,25.67,1,0.0,0.0,0,815.0225
0,0,1344.88,41.17,26.05,11,0.0,0.0,0,1072.4785000000002
1,0,829.73,31.41,27.38,1,829.73,0.0,0,860.0058
0,0,1392.97,41.42,25.54,11,0.0,0.0,0,1057.8668
0,0,851.85,38.22,23.59,12,0.0,0.0,0,901.6098
0,0,385.88,30.98,24.7,1,0.0,0.0,0,765.206
0,0,359.42,26.97,26.25,3,0.0,0.0,0,707.9625
1,0,1030.27,43.25,25.75,10,1030.27,0.0,0,1113.6875
0,0,375.7,34.61,23.34,11,0.0,0.0,0,807.7973999999999
0,0,371.8,31.32,24.69,1,0.0,0.0,0,773.2908000000001
1,1,688.95,33.56,25.3,5,688.95,688.95,1,849.0680000000001
0,0,455.47,40.93,25.2,11,0.0,0.0,0,1031.436
1,0,1071.95,38.34,26.63,11,1071.95,0.0,0,1020.9942
0,0,1139.72,43.69,26.73,10,0.0,0.0,0,1167.8337
0,0,1257.47,28.7,27.43,3,0.0,0.0,0,787.241
0,0,459.28,40.83,25.35,11,0.0,0.0,0,1035.0405
1,0,1328.65,34.47,29.06,1,1328.65,0.0,0,1001.6982
0,0,887.12,43.63,27.32,5,0.0,0.0,0,1191.9716
0,0,1092.28,36.01,24.39,2,0.0,0.0,0,878.2839
1,0,1284.98,40.2,27.35,11,1284.98,0.0,0,1099.47
1,0,1062.4,42.24,26.58,10,1062.4,0.0,0,1122.7392
0,0,707.4,50.8,26.27,9,0.0,0.0,0,1334.5159999999998
0,0,466.53,30.0,25.22,2,0.0,0.0,0,756.5999999999999
0,0,393.85,39.76,25.08,11,0.0,0.0,0,997.1808
0,0,1082.9,41.85,26.13,5,0.0,0.0,0,1093.5405
0,0,485.18,24.71,27.71,3,0.0,0.0,0,684.7141
0,0,901.78,42.54,25.03,10,0.0,0.0,0,1064.7762
0,0,734.73,27.88,26.0,3,0.0,0.0,0,724.88
1,0,602.52,41.58,25.09,10,602.52,0.0,0,1043.2422
1,0,1899.55,44.1,26.84,10,1899.55,0.0,0,1183.644
0,0,570.62,28.96,26.12,3,0.0,0.0,0,756.4352
0,0,362.62,44.1,27.78,5,0.0,0.0,0,1225.0980000000002
0,0,1057.67,52.33,25.38,9,0.0,0.0,0,1328.1354
1,0,763.3,31.46,25.77,2,763.3,0.0,0,810.7242
1,0,1230.98,33.75,27.59,1,1230.98,0.0,0,931.1625
1,1,793.92,34.35,25.48,11,793.92,793.92,1,875.238
1,0,1742.45,52.98,25.02,10,1742.45,0.0,0,1325.5595999999998
0,0,942.45,35.29,26.02,11,0.0,0.0,0,918.2458
0,0,883.52,32.87,22.22,4,0.0,0.0,0,730.3713999999999
0,0,435.33,25.58,26.52,3,0.0,0.0,0,678.3815999999999
0,0,793.63,32.05,25.64,1,0.0,0.0,0,821.762
0,0,752.15,39.5,23.13,1,0.0,0.0,0,913.635
0,0,679.73,37.56,20.96,3,0.0,0.0,0,787.2576
1,1,842.57,37.84,23.33,1,842.57,842.57,1,882.8072
0,0,2041.13,41.88,27.14,11,0.0,0.0,0,1136.6232
0,0,403.3,34.11,24.82,4,0.0,0.0,0,846.6102
0,0,738.58,26.55,26.74,3,0.0,0.0,0,709.947
0,0,708.83,31.93,24.66,2,0.0,0.0,0,787.3937999999999
0,0,457.98,43.25,25.23,5,0.0,0.0,0,1091.1975
1,0,714.62,49.02,21.77,11,714.62,0.0,0,1067.1654
0,0,531.2,40.35,25.17,10,0.0,0.0,0,1015.6095
0,0,536.32,30.83,24.83,2,0.0,0.0,0,765.5088999999999
0,0,1017.13,27.62,27.94,2,0.0,0.0,0,771.7028
1,0,686.47,36.0,24.89,5,686.47,0.0,0,896.04
0,0,376.63,30.73,24.93,1,0.0,0.0,0,766.0989
1,0,1143.9,41.2,26.58,5,1143.9,0.0,0,1095.096
1,1,355.75,36.32,19.12,11,355.75,355.75,1,694.4384
0,0,729.03,40.3,24.62,11,0.0,0.0,0,992.186
0,0,499.15,43.97,26.31,6,0.0,0.0,0,1156.8507
0,0,578.23,37.4,25.95,11,0.0,0.0,0,970.53
0,0,561.43,31.01,24.86,2,0.0,0.0,0,770.9086
0,0,726.42,38.12,22.95,1,0.0,0.0,0,874.8539999999999
0,0,371.68,44.7,26.53,5,0.0,0.0,0,1185.891
0,0,595.2,40.08,22.7,1,0.0,0.0,0,909.816
1,0,1061.57,38.71,25.83,11,1061.57,0.0,0,999.8793
1,0,2086.18,41.96,27.34,11,2086.18,0.0,0,1147.1864
0,0,457.62,40.83,25.33,11,0.0,0.0,0,1034.2239
0,0,691.4,31.78,25.51,1,0.0,0.0,0,810.7078000000001
0,0,864.02,31.52,28.39,4,0.0,0.0,0,894.8528
0,0,1590.8,41.23,25.76,11,0.0,0.0,0,1062.0848
0,0,896.75,32.83,25.66,1,0.0,0.0,0,842.4177999999999
1,0,1011.42,27.61,26.4,3,1011.42,0.0,0,728.904
0,0,524.62,44.57,23.42,1,0.0,0.0,0,1043.8294
0,0,1231.55,36.2,26.47,11,0.0,0.0,0,958.214
0,0,1595.87,41.11,25.53,11,0.0,0.0,0,1049.5383
0,0,1322.75,29.21,26.99,3,0.0,0.0,0,788.3779
1,0,474.58,28.43,26.62,3,474.58,0.0,0,756.8066
1,0,494.35,25.3,27.42,3,494.35,0.0,0,693.7260000000001
1,0,1594.55,43.75,26.59,10,1594.55,0.0,0,1163.3125
1,0,1330.73,41.49,26.88,5,1330.73,0.0,0,1115.2512
0,0,1209.08,40.57,26.24,11,0.0,0.0,0,1064.5567999999998
0,0,641.37,38.03,25.53,11,0.0,0.0,0,970.9059
0,0,647.2,39.46,25.76,10,0.0,0.0,0,1016.4896
1,0,1099.28,38.3,26.56,11,1099.28,0.0,0,1017.2479999999998
0,0,597.33,31.52,26.03,1,0.0,0.0,0,820.4656
0,0,1456.0,42.53,26.86,11,0.0,0.0,0,1142.3558
1,0,1585.77,40.73,27.03,11,1585.77,0.0,0,1100.9319
0,0,1038.75,39.14,25.21,11,0.0,0.0,0,986.7194
0,1,588.27,33.37,21.48,2,0.0,588.27,0,716.7876
0,0,459.43,44.01,24.89,5,0.0,0.0,0,1095.4089
0,0,1225.9,40.16,25.11,11,0.0,0.0,0,1008.4176
0,0,700.93,36.07,25.29,11,0.0,0.0,0,912.2103
0,0,421.05,28.1,26.73,4,0.0,0.0,0,751.113
0,0,504.85,43.93,26.32,6,0.0,0.0,0,1156.2376
1,0,763.5,32.01,23.29,4,763.5,0.0,0,745.5129
1,0,585.53,28.81,26.82,1,585.53,0.0,0,772.6841999999999
1,0,1066.73,33.16,22.68,4,1066.73,0.0,0,752.0687999999999
1,0,717.43,35.28,25.92,4,717.43,0.0,0,914.4576
0,0,666.47,31.77,26.25,1,0.0,0.0,0,833.9625
0,0,475.2,43.83,26.25,6,0.0,0.0,0,1150.5375
1,1,737.63,23.14,27.96,3,737.63,737.63,1,646.9944
0,0,625.72,44.95,28.27,5,0.0,0.0,0,1270.7365
0,0,372.9,29.25,25.54,2,0.0,0.0,0,747.045
0,0,650.0,37.27,20.93,3,0.0,0.0,0,780.0611
0,0,348.87,46.28,27.69,10,0.0,0.0,0,1281.4932
1,0,1026.27,27.67,28.28,2,1026.27,0.0,0,782.5076
0,0,698.6,26.86,26.56,3,0.0,0.0,0,713.4015999999999
1,0,1922.35,41.93,27.39,11,1922.35,0.0,0,1148.4627
0,0,685.1,41.35,25.11,10,0.0,0.0,0,1038.2985
0,0,1380.55,39.52,26.72,11,0.0,0.0,0,1055.9744
1,1,375.15,28.73,25.35,4,375.15,375.15,1,728.3055
1,0,1381.07,42.16,27.22,10,1381.07,0.0,0,1147.5951999999995
1,0,817.62,37.6,25.83,5,817.62,0.0,0,971.208
1,1,992.57,55.26,27.66,8,992.57,992.57,1,1528.4916
1,0,496.6,46.13,27.49,5,496.6,0.0,0,1268.1137
1,0,1782.17,42.39,27.44,11,1782.17,0.0,0,1163.1816
0,0,1053.53,28.59,26.53,3,0.0,0.0,0,758.4927
1,0,1097.43,28.75,27.55,3,1097.43,0.0,0,792.0625
0,0,465.7,38.74,24.18,11,0.0,0.0,0,936.7332
1,0,1555.55,44.1,27.89,10,1555.55,0.0,0,1229.949
1,0,612.08,37.64,26.4,10,612.08,0.0,0,993.696
0,0,997.83,44.11,26.48,5,0.0,0.0,0,1168.0328
1,0,1343.53,43.57,26.73,10,1343.53,0.0,0,1164.6261
0,0,824.6,38.15,25.25,11,0.0,0.0,0,963.2875
0,0,779.48,31.74,25.21,2,0.0,0.0,0,800.1654
1,0,1019.8,29.2,27.56,3,1019.8,0.0,0,804.752
1,0,634.6,28.26,26.95,2,634.6,0.0,0,761.607
0,0,563.35,31.48,26.99,4,0.0,0.0,0,849.6451999999999
0,0,807.77,32.37,26.07,1,0.0,0.0,0,843.8859
1,0,772.92,32.42,26.31,3,772.92,0.0,0,852.9702
0,0,593.92,40.71,21.64,12,0.0,0.0,0,880.9644000000001
1,0,718.77,39.42,26.33,11,718.77,0.0,0,1037.9286
0,0,456.67,40.83,25.33,11,0.0,0.0,0,1034.2239
0,0,1124.88,43.04,26.23,10,0.0,0.0,0,1128.9392
0,0,1553.85,40.64,26.69,11,0.0,0.0,0,1084.6816
1,0,606.18,25.47,26.47,3,606.18,0.0,0,674.1908999999999
0,0,582.63,40.35,21.56,12,0.0,0.0,0,869.946
1,0,998.15,46.84,23.85,1,998.15,0.0,0,1117.1340000000002
0,0,377.98,30.62,25.04,1,0.0,0.0,0,766.7248
1,0,833.4,38.05,26.5,11,833.4,0.0,0,1008.325
0,0,355.37,31.15,26.34,4,0.0,0.0,0,820.491
1,0,1260.23,43.38,27.99,10,1260.23,0.0,0,1214.2062
1,0,1127.58,38.47,26.75,11,1127.58,0.0,0,1029.0725
